"ID","Status","LR","LR_SD","RF","RF_SD","GB","GB_SD","GBLUP","GBLUP_SD","LASSO","LASSO_SD","RKHS","RKHS_SD","EGBLUP","EGBLUP_SD","BRR","BRR_SD","BayesB","BayesB_SD","MAF"
"P1309",1,0.564747359537504,0.0628356451661979,0.534140592574521,0.0114570782940035,0.547274219989777,0.0246332653811693,0.669,0,0.668,0.00711805216802088,0.6769,0.00685484419143781,0.669905,0.0110199276565482,0.6774,0.00347051068928544,0.6468,0.0133898800924015,0.05
"P1310",0,0.434083224091693,0.0717616069038375,0.540497163667796,0.0100797055200915,0.590391880273819,0.0343140960130122,0.48,0,0.4776,0.00965171257112206,0.4887,0.0115282262295637,0.492069,0.0103079661211878,0.4812,0.00578887822562465,0.5154,0.01214907403879,0.05
"P1311",1,0.465411980007385,0.0418727732932696,0.524160097284614,0.00467311234319409,0.553425550460815,0.0193991969493504,0.468,0,0.4938,0.00428952211790545,0.4861,0.0101264230824336,0.483868,0.0055240761922495,0.4927,0.00480855718716355,0.5557,0.0123742564310839,0.05
"P1314",0,0.309836286886986,0.0570559758999273,0.509573999739568,0.0111572295216829,0.460485026240349,0.0499943597285981,0.289,0,0.294,0.0218123308653105,0.2872,0.00809389344574729,0.270725,0.0160214129283975,0.28,0.0100443461155462,0.3073,0.0162347364212255,0.05
"P1316",1,0.624179689025646,0.0579801483063244,0.548407774690792,0.0056876999082833,0.565099269151688,0.0148793635844259,0.63,0,0.6408,0.00910189235513388,0.6407,0.0138728351664523,0.650174,0.00714725463999213,0.6445,0.00287711275027201,0.6327,0.0123382872933537,0.05
"P1318",0,0.564142327302193,0.0427533823943287,0.546307226507471,0.0092491208719153,0.558059573173523,0.0261646168226999,0.657,0,0.6585,0.00805881160249106,0.6347,0.00813838640845552,0.63122,0.0099342124890591,0.6627,0.00629020402424808,0.651,0.00883176086632785,0.05
"P1319",1,0.398351066100123,0.0494975903166884,0.533604941303578,0.0110434391128968,0.564571675658226,0.0494390364461693,0.435,0,0.4281,0.00583952052826258,0.4243,0.0108939330720258,0.424106,0.0103989232348568,0.4282,0.00407703596037885,0.4374,0.00960555394897488,0.05
"P1325",1,0.779089099774411,0.038889405825638,0.575103193374755,0.0157678810343597,0.680487430095673,0.0285224743456893,0.722,0,0.7428,0.0103150375665821,0.7762,0.00997552560575689,0.776657,0.00838526491995202,0.7407,0.00483160888777687,0.7506,0.0101236796121217,0.05
"P1326",0,0.656318392211991,0.0527363036785583,0.545080545084234,0.0105146056156747,0.563156604766846,0.0262428496839662,0.606,0,0.5974,0.00697933457509462,0.6129,0.00920688148433914,0.617753,0.00935543223064665,0.5963,0.00666749994792318,0.618,0.00894427190999917,0.05
"P1328",1,0.526512936740027,0.0751547666384738,0.491820058066951,0.0113891179159237,0.474847963452339,0.0348957152734504,0.521,0,0.5151,0.0169669613595888,0.5454,0.0108545945213178,0.53759,0.00605757927448472,0.5232,0.00840370288755037,0.5281,0.0108366661540039,0.05
"P1329",0,0.580279087201431,0.0500780677880417,0.528952305661183,0.0086876822617816,0.527004480361938,0.0271502014424248,0.532,0,0.5197,0.00665081448646205,0.5332,0.00984095749632345,0.526654,0.0052697105128165,0.5202,0.00468567557088149,0.4625,0.0335699932148406,0.05
"P1333",0,0.588433705411675,0.0364630254553343,0.563754266293993,0.00656449682812508,0.59001339673996,0.0237038823079194,0.559,0,0.5521,0.00430632609592498,0.5929,0.00882483868281896,0.606393,0.00665248499935676,0.5531,0.00515213008807469,0.5594,0.00933571398209879,0.05
"P1334",0,0.506564485714755,0.0565999547960607,0.548245323417779,0.00658214141592756,0.558412945270538,0.0253591371830053,0.499,0,0.4699,0.00910982375729018,0.4731,0.0131017386462849,0.473255,0.00791201512469064,0.4787,0.00637791327769341,0.5265,0.0124476682332252,0.05
"P1335",0,0.263866230665648,0.0571253475439462,0.467401928448792,0.0126444452398003,0.348103435337544,0.0427137864816263,0.352,0,0.3479,0.0094803891153147,0.3389,0.00896226657839534,0.31108,0.00790329467163327,0.3524,0.00780598061317944,0.3789,0.0196437719844682,0.05
"P1336",0,0.506848192626981,0.0442682579307196,0.525047253295478,0.00319485461142298,0.524837839603424,0.0237863563878657,0.501,0,0.4937,0.00764562329411773,0.5061,0.0147832487784128,0.48585,0.00676804419475984,0.4957,0.00457165178026499,0.4739,0.0157441347103541,0.05
"P1337",0,0.357657994335084,0.0543004875318167,0.472636357372967,0.00915995282377974,0.398224040865898,0.0299877567433145,0.424,0,0.4176,0.00474224513167433,0.4117,0.00728849931208215,0.385144,0.00656675160689565,0.4162,0.0056332347131407,0.3935,0.0154074296652261,0.05
"P1341",0,0.590842644067196,0.0570140166138037,0.520247933324667,0.00997320881794639,0.523639288544655,0.020551819116308,0.586,0,0.6096,0.00715231120376873,0.5903,0.0075284645033219,0.574852,0.00854143079349122,0.6059,0.00821178015617402,0.597,0.0094044906531106,0.05
"P1342",1,0.722836150691107,0.0485098776651743,0.552021485927488,0.0104861158137096,0.588320386409759,0.0276023531196847,0.65,0,0.6782,0.0170541620856741,0.6754,0.0100906997885291,0.686854,0.0105240995392058,0.6687,0.010729502421931,0.6422,0.0137420684194354,0.05
"P1343",1,0.277859498722488,0.0470166391887676,0.462385759721419,0.010742869410175,0.31732349395752,0.0255196045519686,0.269,0,0.263,0.0150185071014251,0.2386,0.0119275591244255,0.210408,0.0106930640032583,0.2563,0.00746919600016555,0.2876,0.0159944434796032,0.05
"P1345",1,0.540126991970366,0.0576611315353804,0.501765380071233,0.0128599957434533,0.529758366942406,0.0236697763451473,0.528,0,0.5446,0.0134841470706241,0.6077,0.00908050414655242,0.625926,0.00688596511431443,0.5516,0.00499332888295307,0.5582,0.0160609948494966,0.05
"P1348",1,0.538805479701655,0.034987880569053,0.512333444852045,0.00511845883275297,0.497802531719208,0.0281151657726842,0.482,0,0.4882,0.00614274639988771,0.4928,0.00918694726228469,0.497518,0.00774620595302414,0.4866,0.0033065591380366,0.5071,0.0213876911641564,0.05
"P1350",0,0.457068964201953,0.0613131206298432,0.521271468173218,0.010414143154918,0.521025285124779,0.0270810091638955,0.498,0,0.496,0.00664997911442001,0.4809,0.00845182426067493,0.492326,0.00568847802335759,0.5,0.00516397779494323,0.5192,0.00642564307201147,0.05
"P351",1,0.3822697817262,0.0816499912662474,0.506787826470354,0.00997317867920993,0.462164822220802,0.0413635942649681,0.388,0,0.3795,0.0144779525869893,0.3336,0.0124650622853549,0.33356,0.0104040152505335,0.3738,0.00590291829898098,0.3748,0.0102176318195558,0.05
"P353",1,0.538679630661339,0.0566857184946909,0.514987189449639,0.00969616156911883,0.500678777694702,0.0301066383190868,0.55,0,0.5526,0.00826236447190913,0.5089,0.00997162641364655,0.480191,0.0105767149384338,0.5507,0.00852512626169121,0.5824,0.00903327183250898,0.05
"P356",1,0.493488704192256,0.0797008025345854,0.505040144425209,0.00875013884465216,0.507219171524048,0.0354863026127572,0.549,0,0.5341,0.00879962120396858,0.5518,0.0107269131937695,0.545404,0.0142782960390159,0.5367,0.00705612421155474,0.5189,0.00917060521448831,0.05
"P358",0,0.151299118898551,0.0211491021979459,0.449294239254004,0.0124377926361221,0.23786163777113,0.0132110713879055,0.255,0,0.2265,0.0231816498310385,0.2063,0.0126671052555647,0.237992,0.0148656485451078,0.2312,0.0149651446887611,0.2112,0.0153536097818504,0.05
"P359",1,0.392073703724468,0.0575698820764992,0.47646255829012,0.0070230177391147,0.368092629313469,0.0399902058993135,0.458,0,0.4734,0.00556177429723045,0.4676,0.0108852601663391,0.456054,0.00441047792824718,0.47,0.00216024689946927,0.4699,0.015495160534825,0.05
"P360",0,0.547148857033479,0.0634764677808255,0.522793720441069,0.00982629316922435,0.542246270179749,0.0256284145453937,0.547,0,0.5637,0.0109143127233107,0.5364,0.00877116487892763,0.530236,0.0126310087571113,0.5621,0.00587745220690428,0.5277,0.0066173173483587,0.05
"P361",1,0.613781316803927,0.0462674678557232,0.518178199308105,0.00846146775195738,0.519607728719711,0.0224071925959486,0.515,0,0.539,0.0100664459136943,0.5346,0.00962866091993644,0.52339,0.0104390048482708,0.5407,0.00490011337737314,0.5572,0.0193379304879182,0.05
"P366",1,0.407003812259776,0.0456236968630269,0.533204273221747,0.00740139425724777,0.359012752771378,0.0243020980108493,0.414,0,0.4246,0.0145311925028731,0.4124,0.008821690440172,0.432887,0.0155805213505696,0.4158,0.00784290195725479,0.4193,0.0288446028073037,0.05
"P368",1,0.830886765637942,0.0265541130840707,0.590345033247968,0.00697457782271306,0.679791790246963,0.0115409172186932,0.827,0,0.8429,0.017872697986967,0.8707,0.00893246264413622,0.908821,0.0113577877834257,0.8385,0.0136565002837477,0.8189,0.0155094952994752,0.05
"P371",1,0.52814742768515,0.0955490966912955,0.525847817559432,0.00931631244200684,0.504104241728783,0.0333807589869722,0.525,0,0.5207,0.00487738545625512,0.5,0.0132329554941861,0.491237,0.00707983215431928,0.519,0.00316227766016838,0.5012,0.0102718601582728,0.05
"P375",0,0.81580696476629,0.0233609141899263,0.586815210266137,0.00516299201464087,0.666455221176147,0.0172573258740713,0.787,0,0.7927,0.0141817566691233,0.7936,0.00902096324001921,0.797555,0.0136694080583859,0.79,0.00785988408170107,0.7994,0.0114523166021358,0.05
"P378",1,0.472746253468503,0.0606501203816178,0.496293008822502,0.0114717098490024,0.526018524169922,0.0307244083468691,0.506,0,0.5304,0.0106165489266103,0.5484,0.0070742098106039,0.555842,0.00778374631309801,0.5237,0.00607453701939498,0.5095,0.00675359986311828,0.05
"P380",1,0.338802947002952,0.0374064947700839,0.476502128734315,0.00962723792573408,0.327253779768944,0.0212268479926458,0.482,0,0.4788,0.00734544454444764,0.4421,0.0100049987506246,0.43788,0.00980227637960806,0.4796,0.00668663675633058,0.5183,0.0137763888188774,0.05
"P384",1,0.752419712467021,0.0346891504518654,0.591771311871497,0.00780378728607428,0.629049456119537,0.028755668183787,0.764,0,0.7745,0.00957136934357416,0.7462,0.00997552560575689,0.741024,0.00684853301404355,0.7737,0.00592640044396447,0.742,0.0117378779077727,0.05
"P387",1,0.451404079588821,0.0499907947177351,0.536417155809003,0.00839765612448715,0.538613212108612,0.0183300049364855,0.456,0,0.4363,0.0117572672561839,0.3944,0.00721418356049002,0.339319,0.0114721222002635,0.4371,0.0100271852702762,0.4235,0.0117591571882417,0.05
"P388",0,0.338298344097206,0.0584746239248004,0.517274946805475,0.00595252056504221,0.499089783430099,0.0238695137555637,0.369,0,0.3489,0.011656662377275,0.37,0.00394405318873308,0.352869,0.0116603072667728,0.3503,0.00890754985641081,0.3894,0.0186797573146263,0.05
"P390",1,0.617805862264424,0.045954620864548,0.574454580204676,0.0100517030141099,0.648848342895508,0.0229508826593161,0.672,0,0.6728,0.00792744879797054,0.7055,0.00953647966727996,0.714774,0.00842862872727363,0.6685,0.00408928138212844,0.6832,0.0124525767079214,0.05
"P391",0,0.249914470116828,0.04707597359116,0.4861353989683,0.00823938761808292,0.284679433703423,0.0249378197618761,0.441,0,0.3965,0.0182528536581726,0.3628,0.0118396696650615,0.371016,0.0139193943035528,0.4109,0.0102138250534372,0.3702,0.00933095207718199,0.05
"P392",0,0.40775455213897,0.0494050887358544,0.512497584892524,0.0091084641165241,0.468533474206924,0.0368465554301289,0.413,0,0.4054,0.0099799799598997,0.4327,0.00557872944515346,0.409961,0.00922889478154827,0.4088,0.00311982905514601,0.4009,0.0146700753614666,0.05
"P395",0,0.85421473323479,0.0275192709940504,0.562603134886403,0.00842465985834216,0.454446932673454,0.0256623535823993,0.759,0,0.7964,0.0223218876143275,0.7892,0.0149577181860514,0.820501,0.0125795967520602,0.7843,0.0150410549275419,0.6921,0.0139479190004977,0.05
"P400",1,0.500581798707938,0.0271294093160644,0.540699680105271,0.00714796082368598,0.543244814872742,0.0233651220524832,0.489,0,0.493,0.00752772652709082,0.4836,0.00872034657822982,0.481605,0.00491572589869604,0.4922,0.00441713833959399,0.4484,0.0127645341996226,0.05
"P405",1,0.513323738751559,0.0787777092202529,0.54134136605518,0.00680090718075996,0.574714624881744,0.0186202950210133,0.535,0,0.5318,0.00388158043413591,0.568,0.00960324019392525,0.584606,0.00985430103502471,0.5342,0.00407703596037885,0.5309,0.0104822601464464,0.05
"P407",1,0.495528203624691,0.0462953532341407,0.49119209443871,0.0101524829418059,0.504207333922386,0.024703516746421,0.464,0,0.4854,0.00914330356052996,0.5002,0.0123450394896088,0.498258,0.0117793508593074,0.4821,0.00874896819313252,0.4835,0.0114818697664332,0.05
"P409",1,0.666345830965373,0.058664801614172,0.55411259995458,0.00425402825382238,0.599775683879852,0.0256491287814254,0.654,0,0.6823,0.0148552272879878,0.6662,0.0118490505948789,0.686093,0.00946508208569209,0.6703,0.00973025065338905,0.657,0.0133998341614945,0.05
"P414",1,0.598569968507463,0.056986298501216,0.555481442866427,0.00907199989338004,0.57771400809288,0.027226866328036,0.532,0,0.5131,0.00428044649799787,0.5075,0.0108755587340503,0.492239,0.00465428225759174,0.5141,0.00472463990397388,0.5409,0.00568526360182378,0.05
"P418",1,0.67418916836595,0.0416522416851689,0.524485441004736,0.00750162846468092,0.552454471588135,0.0192124408246573,0.622,0,0.6707,0.0212239382668617,0.6604,0.0130059815298791,0.659743,0.0153689586504747,0.6545,0.0115686357593855,0.6503,0.0155424150847501,0.05
"P421",0,0.554067588933399,0.0674352718850386,0.547391244580254,0.00607568223822154,0.563711124658585,0.0185379136442217,0.537,0,0.525,0.00722649446289294,0.5257,0.00518652099195598,0.513212,0.00615336005772456,0.5198,0.00458984386081561,0.4983,0.0153409401421309,0.05
"P423",0,0.572292162297734,0.0884990641464313,0.533679502203231,0.0116592668259896,0.542884528636932,0.0230263289133182,0.537,0,0.5521,0.00544569146716518,0.5567,0.0121018823145639,0.544643,0.00861147303182084,0.5512,0.00293636207273937,0.572,0.0106874796945876,0.05
"P426",1,0.386512677602803,0.0785970917725893,0.508008295081437,0.00762664602793686,0.489969766139984,0.0304036942886279,0.41,0,0.3879,0.00793655396812048,0.4081,0.00474809903481849,0.396381,0.0106200590603087,0.3902,0.00489444129146071,0.3971,0.00762233560006379,0.05
"P427",0,0.501258785416536,0.0798110499182132,0.560907081422757,0.0122062144998185,0.5923872590065,0.0471374039079569,0.581,0,0.5717,0.0038020462326957,0.6197,0.0123202633449488,0.641781,0.0109772567408964,0.5716,0.00267498701969852,0.5559,0.00899938269487903,0.05
"P428",1,0.860912775464295,0.0289430688401532,0.611731054253722,0.0113019218453477,0.688896054029465,0.0348436421024978,0.795,0,0.8204,0.0179641618538442,0.8013,0.00663408705935571,0.785892,0.0175565004105792,0.8185,0.0126161272451837,0.7885,0.0119093800566332,0.05
"P429",1,0.565692061724355,0.0501829428529524,0.528325099589514,0.00965110346916929,0.552017092704773,0.0267315026637863,0.578,0,0.5785,0.00460072458061409,0.5724,0.00990173946559109,0.56039,0.00363397242085787,0.5796,0.00313404247294484,0.5649,0.00981438853022549,0.05
"P430",1,0.722547934589193,0.0486134788486394,0.556063788161999,0.00959753464278051,0.579806113243103,0.0209623198954598,0.663,0,0.679,0.0111952370824978,0.6805,0.00931247669646598,0.680666,0.00912292375161482,0.6702,0.00761285462593078,0.6648,0.0110332829807512,0.05
"P435",1,0.449040856875848,0.0739351925286635,0.545528446080416,0.00554674115793068,0.53260825574398,0.0221205498089422,0.491,0,0.4477,0.0159795007570463,0.4599,0.00786624292644066,0.44188,0.00826708735488705,0.4487,0.0117194046113463,0.4632,0.0318810288416168,0.05
"P441",1,0.489091746885459,0.0408602987380701,0.49567905868707,0.00931041969597816,0.472779762744904,0.0310556944478188,0.377,0,0.3902,0.00252982212813471,0.4408,0.0132228758008402,0.464098,0.0115124587585218,0.3948,0.00358391468152417,0.3946,0.0106479001581428,0.05
"P442",0,0.394351562657609,0.043428291036395,0.480770476243148,0.00963924324093437,0.416427823901176,0.0236425863011879,0.425,0,0.4329,0.00690330033792212,0.4259,0.0120963722752825,0.409293,0.00727868585513744,0.4333,0.00518652099195598,0.4653,0.0129275760381528,0.05
"P444",0,0.381427524035569,0.0431918256136576,0.489965895768359,0.0158048995674607,0.475752428174019,0.0397900661476601,0.385,0,0.3854,0.0146378504797209,0.3887,0.00790288273704954,0.384449,0.0091704276526961,0.3851,0.00778103106563935,0.3842,0.00907744457432818,0.05
"P446",0,0.612169683471143,0.0682216061531067,0.535726680570342,0.0178101101158848,0.589344722032547,0.0455122750125221,0.638,0,0.6313,0.00668414375801253,0.629,0.00581186525805424,0.643838,0.00916628096158233,0.6309,0.00499888876540466,0.5899,0.0117799264287459,0.05
"P447",1,0.422856753504186,0.0696395406068715,0.549452662112684,0.00709081794609232,0.580695766210556,0.0168881511222174,0.529,0,0.535,0.00632455532033676,0.5463,0.00834066344283635,0.560491,0.0092682773780005,0.5337,0.00319895816373602,0.5485,0.0145697555840095,0.05
"P449",1,0.566008297787033,0.0846573887604879,0.556950055928943,0.00705711525793588,0.589794701337814,0.0251253473920276,0.61,0,0.6132,0.00646013415753368,0.6185,0.00754615428178119,0.642518,0.00803771775236395,0.6088,0.00505085251330022,0.6563,0.0147275252503603,0.05
"P452",1,0.654193839040747,0.0468701272829026,0.549410770841239,0.007827126664352,0.564317536354065,0.0274609435398349,0.614,0,0.6173,0.00764562329411773,0.6043,0.0093814237251662,0.618858,0.0112353586700401,0.6147,0.00771794445864096,0.5596,0.0123666217429552,0.05
"P453",0,0.230928875734877,0.0383526739084784,0.468748663807151,0.00853690527840698,0.378657391667366,0.0311621929141683,0.195,0,0.2306,0.0244958046294553,0.2332,0.00891690030846544,0.217085,0.0197826985295513,0.215,0.0122292908852294,0.2726,0.0177963791573205,0.05
"P454",0,0.548183429851369,0.0735885493103402,0.528069888833061,0.00912420498685615,0.541862025856972,0.0420925949284993,0.528,0,0.5524,0.00556177429723046,0.5444,0.0124739729036101,0.539611,0.00690795266341628,0.552,0.00768837506311385,0.5402,0.0147708421485634,0.05
"P455",1,0.456223464447782,0.0583489462805765,0.496673251395873,0.012030378705097,0.511454719305038,0.0372626446262062,0.524,0,0.5226,0.0039496835316263,0.5605,0.00733712023435167,0.564761,0.00742893808771559,0.5219,0.00401248052954778,0.4982,0.00697296366132954,0.05
"P456",0,0.355579036603335,0.076656446716811,0.481790433916175,0.0128755153910328,0.35067013502121,0.0368359053958398,0.419,0,0.4116,0.00678560567999971,0.4006,0.00663659886119723,0.374649,0.00666402689403671,0.4125,0.0052757305971148,0.4439,0.0218654979362465,0.05
"P458",0,0.659651262411596,0.0540249597363086,0.535252291209893,0.00548532387002411,0.540627801418304,0.0239506519463614,0.633,0,0.6345,0.016015617378047,0.6332,0.0106541593338523,0.635924,0.00894370566997322,0.6303,0.0131491444588612,0.5458,0.00934285228872259,0.05
"P461",0,0.515324579169534,0.0643454449382345,0.550176826263139,0.00785892910453614,0.567999643087387,0.033246858789048,0.546,0,0.5687,0.00673382836464104,0.5544,0.0100906997885291,0.577345,0.00619358314889064,0.5677,0.00343349514181816,0.5714,0.0151231977805989,0.05
"P463",1,0.416349619260443,0.0778302524039293,0.482626120973256,0.0106651538140638,0.465654355287552,0.0234521306428554,0.477,0,0.4723,0.00665081448646202,0.4306,0.00913114328974077,0.406952,0.011118493902803,0.4741,0.00317804971641414,0.4455,0.0127736708375732,0.05
"P464",0,0.417726265404824,0.0380243779512347,0.520268115740237,0.00563408137464565,0.507870680093765,0.0179084873837398,0.418,0,0.4211,0.011288637355028,0.4306,0.0117775681323061,0.391815,0.00827446842871358,0.4175,0.00560257877132388,0.4305,0.0125808496445104,0.05
"P465",1,0.327448285810643,0.0460624234641635,0.494450734898922,0.00728162964140775,0.45083215534687,0.0152421686410403,0.368,0,0.3218,0.0183048263216745,0.368,0.00724185366080015,0.345934,0.0111544502329788,0.3357,0.0101549112365506,0.372,0.013531855420123,0.05
"P468",0,0.516064046290937,0.0455351541052073,0.496813506125872,0.00825722325914313,0.485094240307808,0.0102399274027334,0.5,0,0.5196,0.0104264620610786,0.5247,0.00737940075856811,0.546072,0.00926953768474397,0.5151,0.00317804971641414,0.5015,0.0110478756127844,0.05
"P469",1,0.702107974755754,0.0493071872126697,0.566636322017956,0.0135445548807604,0.661389660835266,0.0306682569917017,0.673,0,0.6568,0.00752477389841199,0.6894,0.00830261003138968,0.702908,0.00741990835522919,0.6541,0.00420185144377518,0.6504,0.0172575265383607,0.05
"P472",1,0.547999058638244,0.0492839705754506,0.523033769151319,0.00689890014881927,0.547330155968666,0.0248604676959946,0.564,0,0.5688,0.00922315925627797,0.5674,0.011276327219248,0.576381,0.00659916905543587,0.563,0.00553774924194534,0.5457,0.012193349735728,0.05
"P475",0,0.432233049052699,0.0797728433275858,0.510727399746994,0.00675517930936931,0.447015559673309,0.0245322530158738,0.452,0,0.4448,0.00534997403939704,0.4475,0.00964076990931972,0.447102,0.00812622339507515,0.4471,0.0043320510923426,0.4697,0.011972654026758,0.05
"P476",1,0.469931636246488,0.0467409074351318,0.493189678852469,0.00774890407733289,0.380627772212028,0.0289811737909655,0.463,0,0.4511,0.00709381577306757,0.4854,0.00693140998963736,0.486221,0.00808895330407807,0.4528,0.00364539283053129,0.4222,0.0078145164064494,0.05
"P477",1,0.790380457575124,0.0207336059477322,0.589414456497806,0.00852011793678398,0.684756392240524,0.0136451468527853,0.736,0,0.7404,0.00872034657822982,0.7767,0.0035916569992136,0.794462,0.0114347509325253,0.7385,0.00330823887354654,0.7217,0.00666749994792318,0.05
"P481",1,0.61886805223885,0.0484441550471333,0.569811553655842,0.00875976261311718,0.631679403781891,0.0245330507651035,0.632,0,0.6642,0.00603324125159935,0.6799,0.00925502866314067,0.696826,0.00805302041334665,0.6601,0.00372528895225294,0.6429,0.00898702768809949,0.05
"P485",1,0.754164771355741,0.0229486646231351,0.583591675165167,0.00533315984103323,0.640423196554184,0.0237298708401777,0.733,0,0.7676,0.0107827021968831,0.7328,0.0111135552867258,0.74843,0.0126094453133796,0.7651,0.00665749368923639,0.7932,0.0115547008230898,0.05
"P494",0,0.601332154723811,0.0369391944824933,0.53290610481259,0.00526189139742655,0.560839647054672,0.0234099627109642,0.573,0,0.5804,0.0108852601663391,0.5673,0.0142832458184794,0.562001,0.0122240204788223,0.5769,0.00566568618968612,0.588,0.0128927197372092,0.05
"P495",1,0.369394939344525,0.0519485681544978,0.483177210922568,0.0101976055435208,0.428909397125244,0.0284622637374305,0.478,0,0.4796,0.00702693231629406,0.483,0.00815134617375833,0.485434,0.00611837342218775,0.4772,0.00282055944017416,0.4834,0.0222920015551169,0.05
"P497",1,0.571226411444152,0.050388591933165,0.549085893650745,0.0046925648025076,0.56512944996357,0.0410833961047626,0.549,0,0.5483,0.00492273636642603,0.5464,0.0113646625799253,0.565527,0.00729473790558038,0.5503,0.00424394994210713,0.5792,0.0127349039171003,0.05
"P498",1,0.771712520512885,0.0438801585724877,0.599608392198558,0.00833010509387693,0.682418686151504,0.0205415459079719,0.793,0,0.8061,0.00990454441153149,0.8092,0.0127958326549441,0.800534,0.0103568841303207,0.8132,0.00402216083439952,0.8227,0.0129447544073523,0.05
"P503",1,0.487619267412534,0.0511385379965965,0.551056320226121,0.00986562601824323,0.55421114563942,0.0317041470807595,0.438,0,0.4065,0.0153278975872246,0.4141,0.00869802020896453,0.402581,0.00696895409018534,0.4083,0.00876926450735748,0.4259,0.0155452743801953,0.05
"P504",0,0.590483460242507,0.0792236969157632,0.551674736181413,0.012318123173785,0.575593876838684,0.0304821025996844,0.641,0,0.6484,0.0117681302205953,0.6248,0.00900370294193821,0.613195,0.0115901991642364,0.6555,0.0064334196885396,0.6297,0.0140003968197731,0.05
"P505",1,0.746428847014068,0.0203195366544756,0.574854951201304,0.00488242598820812,0.58734484910965,0.0254605723382694,0.731,0,0.7436,0.00989051172701506,0.7217,0.00899444272870755,0.707552,0.00959524164480618,0.7432,0.00454116969758038,0.7119,0.0119019139450575,0.05
"P509",1,0.599003342711687,0.0550030013357249,0.574065470902448,0.00903915789219876,0.643127018213272,0.0194473124076283,0.611,0,0.5859,0.00515213008807469,0.6099,0.00876165889924202,0.62707,0.00778781812262657,0.5852,0.00367574633389073,0.5886,0.0137372162795492,0.05
"P511",0,0.569797980421122,0.0481697861215434,0.538447160046254,0.00739100794027866,0.568272453546524,0.0238320931848611,0.565,0,0.5638,0.0102285004874723,0.5781,0.0111400179533069,0.563478,0.00902246430983365,0.5629,0.00460555220479702,0.5734,0.0137695315824468,0.05
"P512",0,0.805717344272727,0.0249549327562873,0.585740666666099,0.00718973286814716,0.55689631998539,0.0269633077634611,0.738,0,0.7396,0.0116351956484529,0.7455,0.00954812372493501,0.747535,0.0114457126859313,0.7317,0.00646443260378581,0.7406,0.0143697212529989,0.05
"P513",1,0.744705927334151,0.0608450538403835,0.596385936136512,0.0103225206677808,0.690262371301651,0.0295169681397139,0.775,0,0.7929,0.00982570325444671,0.8218,0.00935473736195254,0.840443,0.0111230072372538,0.7931,0.00822529972435994,0.8205,0.0131930116181088,0.05
"P516",0,0.621549679844833,0.0595229582178934,0.547302555779997,0.0109371273697078,0.585833877325058,0.0342117390754551,0.587,0,0.5931,0.00636745195855018,0.5864,0.00501553143301441,0.584547,0.0062310442320868,0.5955,0.00392286743197994,0.6085,0.00961769203083568,0.05
"P517",0,0.316283846547688,0.0490344734065028,0.50505242493397,0.00401755578839108,0.340259996056557,0.0214558661790188,0.457,0,0.4407,0.0114702513776581,0.4464,0.0129374563874735,0.46372,0.00908132516027626,0.4414,0.00658618081878852,0.4076,0.00764780287983998,0.05
"P518",1,0.459744803618704,0.0484443953159861,0.499997367412929,0.0106584392926354,0.485403761267662,0.0203823156815844,0.402,0,0.4091,0.00582046199006381,0.4274,0.012303567684935,0.421122,0.0084302402760011,0.4088,0.00487168690838534,0.4306,0.0138499899719178,0.05
"P519",0,0.690964376093035,0.043004711274348,0.548517595864757,0.00526857607571339,0.605416005849838,0.0199005311306313,0.682,0,0.6754,0.0115007246148522,0.6803,0.00939325999498218,0.680514,0.010519769959462,0.6746,0.00910677403548224,0.6632,0.0116218185610801,0.05
"P520",1,0.343599675847516,0.0326835735854629,0.505703282918888,0.00822150094510679,0.463315296173096,0.0272655134463069,0.365,0,0.3594,0.0125095519059992,0.3741,0.0120871832947135,0.365722,0.0115735414727827,0.3545,0.00613278983099137,0.3891,0.018131923964838,0.05
"P526",0,0.300535231323189,0.0569538198931371,0.476776528837004,0.0115387704681625,0.352538031339645,0.0321478285161581,0.321,0,0.3214,0.0107103273111101,0.334,0.00824621125123531,0.346141,0.0149507847805912,0.3221,0.00546605687655899,0.3139,0.0261127895441636,0.05
"P527",0,0.347586972189394,0.0428610448039119,0.483332859390055,0.00839221644926942,0.342869850993156,0.0218866712149493,0.437,0,0.4272,0.0106645831298431,0.4507,0.00934582497398943,0.428701,0.00558865805796784,0.4271,0.00615449248742558,0.4759,0.0204529269842295,0.05
"P532",0,0.664797714722874,0.0353475542043066,0.558453853647135,0.00486169649609918,0.565515369176865,0.0284871727661346,0.711,0,0.7373,0.0171532309881647,0.7294,0.00794704697076566,0.722991,0.0105084172082299,0.7263,0.0113141995347047,0.6839,0.00664078308635356,0.05
"P535",1,0.713154683244975,0.0653434893682777,0.555794784176789,0.00836884183695145,0.481956434249878,0.0398258722344218,0.715,0,0.7234,0.00767680489092522,0.6739,0.00879962120396858,0.658293,0.0104613341511598,0.7215,0.00585472269008344,0.7471,0.0162306294805018,0.05
"P536",0,0.45189919192019,0.0359545186116907,0.539251170911656,0.00250223830640648,0.561481267213821,0.025396732374405,0.446,0,0.457,0.00609188896083235,0.4537,0.0105309068935206,0.457915,0.00656069313750036,0.4619,0.0050870205206759,0.5055,0.00934820244158678,0.05
